下卷七 陽,戴淵西洛，祖逖南塘
下卷七 陽,傾城妲己，嫁虜王嬙
下卷七 陽,貴妃桃髻，公主梅妝
下卷七 陽,吉了思漢，供奉忠唐
下卷八 庚,蕭收圖籍，孔惜繁纓
下卷八 庚,卞庄刺虎，李白騎鯨
下卷八 庚,王戎支骨，李密陳情
下卷八 庚,相如完璧，廉頗負荊
下卷八 庚,從龍介子，飛雁蘇卿
下卷八 庚,忠臣洪皓，義士田橫
下卷八 庚,李平鱗甲，苟變幹城
下卷八 庚,景文飲鴆，茅焦伏烹
下卷八 庚,許丞耳重，丁掾目盲
下卷八 庚,傭書德潤，賣卜君平
下卷八 庚,馬當王勃，牛諸袁宏
下卷八 庚,談天鄒衍，稽古桓榮
下卷八 庚,岐曾販餅，平得分羹
下卷八 庚,臥床逸少，升座延明
下卷八 庚,王勃心織，賈逵舌耕
下卷八 庚,懸河郭子，緩頰酈生
下卷八 庚,書成鳳尾，畫點龍睛
下卷八 庚,功臣圖閣，學士登瀛
下卷八 庚,盧攜貌醜，衛玠神清
下卷八 庚,非熊再世，圓澤三生
下卷八 庚,安期東渡，潘岳西征
下卷八 庚,志和耽釣，宗儀輟耕
下卷八 庚,衛鞅行詐，羊祜推誠
下卷八 庚,林宗傾粥，文季爭羹
下卷八 庚,茂貞苛稅，陽城緩征
下卷八 庚,北山學士，南郭先生
下卷八 庚,文人鵬舉，名士道衡
下卷八 庚,灌園陳定，為圃蘇卿
下卷八 庚,融賦滄海，祖詠彭城
下卷八 庚,溫公萬卷，沈約四聲
下卷八 庚,許詢勝具，謝客遊情
下卷八 庚,不齊宰單，子推相荊
下卷八 庚,仲淹復姓，潘閬藏名
下卷八 庚,烹茶秀實，漉酒淵明
下卷八 庚,善釀白墮，縱飲公榮
下卷八 庚,儀狄造酒，德裕調羹
下卷八 庚,印屏王氏，前席賈生
下卷九 青,經傳御史，偈贈提刑
下卷九 青,士安正字，次仲談經
下卷九 青,咸遵祖臘，寬識天星
下卷九 青,景煥垂戒，班固勒銘
下卷九 青,能詩杜甫，嗜酒劉伶
下卷九 青,張綽剪蝶，車胤囊螢
下卷九 青,鸜鵒學語，鸚鵡誦經
下卷十 蒸,公遠玩月，法喜觀燈
下卷十 蒸,燕投張說，鳳集徐陵
下卷十 蒸,獻之書練，夏竦題綾
下卷十 蒸,安石執拗，味道模棱
下卷十 蒸,韓仇良復，漢紀備存
下卷十 蒸,存魯端木，救趙信陵
下卷十 蒸,邵雍識亂，陵母知興
下卷十一 尤,琴高赤鯉，李耳青牛
下卷十一 尤,明皇羯鼓，煬帝龍舟
下卷十一 尤,羲叔正夏，宋玉悲秋
下卷十一 尤,才壓元白，氣吞曹劉
下卷十一 尤,信擒夢澤，翻徙交州
下卷十一 尤,曹參輔漢，周勃安劉
下卷十一 尤,太初日月，季野春秋
下卷十一 尤,公超成市，長孺為樓
